  1.48781519997812951E-003  5.92486862189600129E-004
  2.97563039995625903E-003  8.33430574623272163E-004
  4.46344559993438854E-003  1.01180234236414074E-003
  5.95126079991251805E-003  1.15432559559379378E-003
  7.43907599989064756E-003  1.27124952675516500E-003
  8.92689119986877708E-003  1.36795664815401053E-003
  1.04147063998469066E-002  1.44787331239429481E-003
  1.19025215998250361E-002  1.51349462631625103E-003
  1.33903367998031656E-002  1.56680983001542158E-003
  1.48781519997812951E-002  1.60949487034341534E-003
  1.63659671997594264E-002  1.64300418179375170E-003
  1.78537823997375542E-002  1.66861666437158329E-003
  1.93415975997156819E-002  1.68746080820424398E-003
  2.08294127996938132E-002  1.70053069407165758E-003
  2.23172279996719444E-002  1.70869832283806491E-003
  2.38050431996500722E-002  1.71272464645892404E-003
  2.52928583996282000E-002  1.71327017368499783E-003
  2.67806735996063312E-002  1.71090533330863935E-003
  2.82684887995844625E-002  1.70612050099220713E-003
  2.97563039995625903E-002  1.69933552183025387E-003
  3.12441191995407180E-002  1.69090857748795077E-003
  3.27319343995188528E-002  1.68114429576699605E-003
  3.42197495994969805E-002  1.67030105346780994E-003
  3.57075647994751083E-002  1.65859746838064692E-003
  3.71953799994532361E-002  1.64621810949077676E-003
  3.86831951994313639E-002  1.63331847635894960E-003
  4.01710103994094986E-002  1.62002931107372281E-003
  4.16588255993876264E-002  1.60646031148338302E-003
  4.31466407993657541E-002  1.59270331473816392E-003
  4.46344559993438889E-002  1.57883501725552904E-003
  4.61222711993220166E-002  1.56491929238868066E-003
  4.76100863993001444E-002  1.55100916128232550E-003
  4.90979015992782722E-002  1.53714846628788212E-003
  5.05857167992564000E-002  1.52337329030027358E-003
  5.20735319992345347E-002  1.50971315972075093E-003
  5.35613471992126625E-002  1.49619206357904408E-003
  5.50491623991907902E-002  1.48282931671982611E-003
  5.65369775991689250E-002  1.46964029087937780E-003
  5.80247927991470527E-002  1.45663703392457907E-003
  5.95126079991251805E-002  1.44382879445734309E-003
  6.10004231991033083E-002  1.43122246635499564E-003
  6.24882383990814361E-002  1.41882296557042779E-003
  6.39760535990595708E-002  1.40663354960605643E-003
  6.54638687990377055E-002  1.39465608845703226E-003
  6.69516839990158263E-002  1.38289129445035887E-003
  6.84394991989939611E-002  1.37133891725089627E-003
  6.99273143989720819E-002  1.35999790933054462E-003
  7.14151295989502166E-002  1.34886656637539667E-003
  7.29029447989283513E-002  1.33794264641354634E-003
  7.43907599989064722E-002  1.32722347086314057E-003
  7.58785751988846069E-002  1.31670601020897273E-003
  7.73663903988627277E-002  1.30638695660181153E-003
  7.88542055988408624E-002  1.29626278532546878E-003
  8.03420207988189972E-002  1.28632980678194866E-003
  8.18298359987971180E-002  1.27658421039623178E-003
  8.33176511987752527E-002  1.26702210163199473E-003
  8.48054663987533874E-002  1.25763953313174520E-003
  8.62932815987315083E-002  1.24843253084432168E-003
  8.77810967987096430E-002  1.23939711587516053E-003
  8.92689119986877777E-002  1.23052932268654432E-003
  9.07567271986658985E-002  1.22182521418321820E-003
  9.22445423986440333E-002  1.21328089414070046E-003
  9.37323575986221541E-002  1.20489251736723493E-003
  9.52201727986002888E-002  1.19665629793379562E-003
  9.67079879985784235E-002  1.18856851575837577E-003
  9.81958031985565444E-002  1.18062552178969135E-003
  9.96836183985346791E-002  1.17282374200032981E-003
  0.10117143359851280       1.16515968036937155E-003
  0.10265924879849093       1.15762992100885758E-003
  0.10414706399846907       1.15023112956649776E-003
  0.10563487919844719       1.14296005401819047E-003
  0.10712269439842532       1.13581352494778387E-003
  0.10861050959840346       1.12878845539764530E-003
  0.11009832479838158       1.12188184036171742E-003
  0.11158613999835972       1.11509075598251119E-003
  0.11307395519833785       1.10841235850469579E-003
  0.11456177039831597       1.10184388303038354E-003
  0.11604958559829411       1.09538264211470277E-003
  0.11753740079827223       1.08902602423464282E-003
  0.11902521599825036       1.08277149215933212E-003
  0.12051303119822850       1.07661658124575234E-003
  0.12200084639820662       1.07055889768030541E-003
  0.12348866159818475       1.06459611668356527E-003
  0.12497647679816287       1.05872598069288470E-003
  0.12646429199814102       1.05294629753523140E-003
  0.12795210719811914       1.04725493860065581E-003
  0.12943992239809726       1.04164983702509134E-003
  0.13092773759807541       1.03612898588971740E-003
  0.13241555279805353       1.03069043644286222E-003
  0.13390336799803165       1.02533229634933667E-003
  0.13539118319800977       1.02005272797115669E-003
  0.13687899839798792       1.01484994668281868E-003
  0.13836681359796604       1.00972221922360412E-003
  0.13985462879794416       1.00466786208880496E-003
  0.14134244399792231       9.99685239961268027E-004
  0.14283025919790043       9.94772764184222299E-004
  0.14431807439787855       9.89928891275996528E-004
  0.14580588959785670       9.85152121486932699E-004
  0.14729370479783482       9.80440997398533513E-004
  0.14878151999781294       9.75794102564675817E-004
