       0        -0.8198224580         0.7022539363        -0.7022539363        -0.8198224580
       0         0.3665594180        -0.3116550867         0.3116550867         0.3665594180
      25         0.2770960584        -1.0432993889         1.0432874054         0.2770857936
      25        -0.1162646321         0.4669146224        -0.4669091976        -0.1162600183
      50         0.3632977725         1.0164376788        -1.0164179379         0.3633146822
      50        -0.1777485248        -0.4472754441         0.4472666250        -0.1777560242
      75        -0.8754953092        -0.6311919715         0.6311714345        -0.8755129014
      75         0.4053841712         0.2598639878        -0.2598550796         0.4053917437
     100         1.0788963601         0.0234987995        -0.0234847068         1.0789084330
     100        -0.4811832608         0.0253402069        -0.0253458604        -0.4811880619
     125        -0.9018687488         0.5922824838        -0.5922851665        -0.9018710486
     125         0.3763910993        -0.3015365424         0.3015368117         0.3763913193
     150         0.4069817863        -0.9990182254         0.9990085571         0.4069735064
     150        -0.1299058281         0.4650086865        -0.4650034588        -0.1299013741
     175         0.2311230058         1.0533977781        -1.0533791729         0.2311389418
     175        -0.1660759038        -0.4540229996         0.4540142270        -0.1660833675
     200        -0.7873925544        -0.7364466690         0.7364256895        -0.7874105258
     200         0.4004500626         0.2721467513        -0.2721377252         0.4004577340
     225         1.0657727825         0.1601439282        -0.1601279696         1.0657864547
     225        -0.4848375559         0.0128252301        -0.0128311114        -0.4848425445
     250        -0.9683355456         0.4721634630        -0.4721687807        -0.9683401043
     250         0.3868817077        -0.2940533937         0.2940539018         0.3868821221
     275         0.5297376581        -0.9375471328         0.9375399447         0.5297315048
     275        -0.1426739022         0.4656228959        -0.4656178166        -0.1426695663
     300         0.0951175780         1.0721294856        -1.0721123362         0.0951322654
     300        -0.1564722261        -0.4623759150         0.4623671384        -0.1564796981
     325        -0.6858199039        -0.8288128498         0.8287917912        -0.6858379423
     325         0.3980785476         0.2846445725        -0.2846353922         0.3980863500
     350         1.0342379178         0.2937608776        -0.2937433330         1.0342529492
     350        -0.4907192971         0.0015015573        -0.0015076774        -0.4907244839
     375        -1.0178853916         0.3441355508        -0.3441434054        -1.0178921250
     375         0.3985759218        -0.2887411217         0.2887418520         0.3985765172
     400         0.6429944769        -0.8599799661         0.8599753767         0.6429905516
     400        -0.1552817394         0.4686723324        -0.4686673633        -0.1552774891
     425        -0.0421435164         1.0721981899        -1.0721827902        -0.0421303296
     425        -0.1482950093        -0.4726603791         0.4726515513        -0.1483025304
     450        -0.5726591250        -0.9064769060         0.9064561351        -0.5726769158
     450         0.3979151678         0.2979883911        -0.2979790154         0.3979231374
     475         0.9848219204         0.4217882491        -0.4217694297         0.9848380437
     475        -0.4988852579        -0.0093559225         0.0093495409        -0.4988906635
     500        -1.0495092816         0.2106145721        -0.2106248168        -1.0495180636
     500         0.4119273776        -0.2850259542         0.2850269043         0.4119281528
     525         0.7445536181        -0.7677428459         0.7677409243         0.7445519801
     525        -0.1684302322         0.4739324404        -0.4739275555        -0.1684260455
     550        -0.1780376085         1.0535401272        -1.0535267384        -0.1780261466
     550        -0.1408326894        -0.4850830031         0.4850740826        -0.1408402953
     575        -0.4500417302        -0.9679041778         0.9678840570        -0.4500589626
     575         0.3994821842         0.3127515672        -0.3127419522         0.3994903595
     600         0.9184194131         0.5417530598        -0.5417333025         0.9184363395
     600        -0.5092601594        -0.0204954460         0.0204887700        -0.5092658130
     625        -1.0625492751         0.0741504161        -0.0741628577        -1.0625599398
     625         0.4272961646        -0.2822408445         0.2822420264         0.4272971312
     650         0.8324300972        -0.6625721225         0.6625728868         0.8324307619
     650        -0.1827974608         0.4810504848        -0.4810456716        -0.1827933279
     675        -0.3099420290         1.0164692290        -1.0164580743        -0.3099324833
     675        -0.1333196545        -0.4997339865         0.4997249403        -0.1333273735
     700        -0.3203141430        -1.0118720042         1.0118528839        -0.3203305162
     700         0.4021923564         0.3294439807        -0.3294340826         0.4022007755
     725         0.8362802225         0.6513177922        -0.6512974523         0.8362976468
     725        -0.5216442954        -0.0326758822         0.0326688704        -0.5216502337
     750        -1.0567182050        -0.0626166972         0.0626022950        -1.0567305497
     750         0.4449477300        -0.2796397399         0.2796411801         0.4449489117
     775         0.9048940706        -0.5464901092         0.5464935251         0.9048970085
     775        -0.1990295784         0.4895561948        -0.4895514562        -0.1990255025
     800        -0.4352821887         0.9616814303        -0.9616726898        -0.4352747135
     800        -0.1249496565        -0.5165901740         0.5165809797        -0.1249575077
     825        -0.1860007967        -1.0375013056         1.0374835175        -0.1860160264
     825         0.4053612990         0.3485064910        -0.3484962680         0.4053699984
     850         0.7399975208         0.7483279056        -0.7483073507         0.7400151279
     850        -0.5357199114        -0.0466549661         0.0466475695        -0.5357261775
     875        -1.0321177205        -0.1970022802         0.1969861923        -1.0321315090
     875         0.4650507309        -0.2764106996         0.2764124386         0.4650521639
     900         0.9605127171        -0.4217776316         0.4217836127         0.9605178537
     900        -0.2177310392         0.4988707550        -0.4988661099        -0.2177270375
     925        -0.5515823319         0.8902565135        -0.8902503196        -0.5515770406
     925        -0.1148891244        -0.5355160475         0.5355066949        -0.1148971161
     950        -0.0497631104        -1.0442878856         1.0442717347        -0.0497769349
     950         0.4082186525         0.3703033206        -0.3702927353         0.4082276648
     975         0.6314920683         0.8308619374        -0.8308415388         0.6315095393
     975        -0.5510552531        -0.0631761117         0.0631682761        -0.5510618947
    1000        -0.9892545304        -0.3263285930         0.3263111277        -0.9892694980
    1000         0.4876718187        -0.2716890758         0.2716911680         0.4876735508
    1025         0.9981937157        -0.2909409083         0.2909493170         0.9982009327
    1025        -0.2394518753         0.5083141004        -0.5083095848        -0.2394479798
    1050        -0.6565213566         0.8036558219        -0.8036522557        -0.6565183183
    1050        -0.1022922584        -0.5562614432         0.5562519367        -0.1023003864
    1075         0.0856487175        -1.0321331625         1.0321189205         0.0856365308
    1075         0.4099190105         0.3951104126        -0.3950994339         0.4099283625
    1100         0.5129896023         0.8972855191        -0.8972656444         0.5130066222
    1100        -0.5671060894        -0.0829517179         0.0829433851        -0.5671131572
    1125        -0.9290528429        -0.4479833685         0.4479648613        -0.9290687018
    1125         0.5127661613        -0.2645724000         0.2645749124         0.5127682514
    1150         1.0172299396        -0.1566691972         0.1566798467         1.0172390763
    1150        -0.2646702233         0.5171113105        -0.5171069780        -0.2646664811
    1175        -0.7479952317         0.7037124020        -0.7037114904        -0.7479944689
    1175        -0.0863198005        -0.5784557985         0.5784461586        -0.0863280468
    1200         0.2174543037        -1.0013720154         1.0013599135         0.2174439527
    1200         0.4095541198         0.4230986909        -0.4230872969         0.4095638308
    1225         0.3869872478         0.9463089066        -0.9462899110         0.3870035121
    1225        -0.5832155114        -0.1066413283         0.1066324388        -0.5832230575
    1250        -0.8528590612        -0.5594880670         0.5594688735        -0.8528755062
    1250         0.5401636312        -0.2541387777         0.2541417889         0.5401661482
    1275         1.0173427761        -0.0217794761         0.0217921341         1.0173536327
    1275        -0.2937691834         0.5243996616        -0.5243955833        -0.2937656567
    1300        -0.8241856617         0.5926088426        -0.5926105568        -0.8241871491
    1300        -0.0661630477        -0.6015998864         0.6015901511        -0.0661713789
    1325         0.3429142603        -0.9527933065         0.9527835292         0.3429059026
    1325         0.4061682427         0.4543123324        -0.4543005123         0.4061783219
    1350         0.2562046182         0.9770452126        -0.9770274296         0.2562198414
    1350        -0.5986137841        -0.1348238080         0.1348143033        -0.5986218596
    1375        -0.7624333603        -0.6585754470         0.6585559339        -0.7624500769
    1375         0.5695518642        -0.2394704629         0.2394740613         0.5695548851
    1400         0.9987191556         0.1108545079        -0.1108401144         0.9987314976
    1400        -0.3270082530         0.5292384967        -0.5292347611        -0.3270050190
    1425        -0.8836320265         0.4728378115        -0.4728420669        -0.8836356907
    1425        -0.0410740301        -0.6250571486         0.6250473749        -0.0410823965
    1450         0.4594139726        -0.8876470419         0.8876397220         0.4594077210
    1450         0.3987786547         0.4886434855        -0.4886312428         0.3987890991
    1475         0.1235163818         0.9890639683        -0.9890477014         0.1235303043
    1475        -0.6124208325        -0.1679637673         0.1679535931        -0.6124294847
    1500        -0.6599224178        -0.7432733912         0.7432539275        -0.6599390899
    1500         0.6004586550        -0.2196838259         0.2196881073         0.6004622629
    1525         0.9620355698         0.2383891567        -0.2383733344         0.9620491339
    1525        -0.3644908819         0.5306243770        -0.5306210889        -0.3644880317
    1550        -0.9253008148         0.3471414127        -0.3471480706        -0.9253065361
    1550        -0.0104018424        -0.6480476943         0.6480379591        -0.0104101774
    1575         0.5645569178        -0.8076316532         0.8076268673         0.5645528371
    1575         0.3864029907         0.5258061711        -0.5257935259         0.3864137829
    1600        -0.0081344758         0.9824326223        -0.9824181365        -0.0081220804
    1600        -0.6236544112        -0.2063736922         0.2063628019        -0.6236636804
    1625        -0.5478086775        -0.8119888647         0.8119698117        -0.5478249958
    1625         0.6322371927        -0.1939661434         0.1939712073         0.6322414741
    1650         0.9084617416         0.3581109620        -0.3580940434         0.9084762427
    1650        -0.4061309744         0.5275138560        -0.5275111350        -0.4061286114
    1675        -0.9486445151         0.2184280513        -0.2184369224        -0.9486521305
    1675         0.0263660206        -0.6696485944         0.6696389950         0.0263578014
    1700         0.6562611507        -0.7148559672         0.7148537339         0.6562592557
    1700         0.3680944694         0.5653131605        -0.5653001522         0.3681055753
    1725        -0.1358399789         0.9577378053        -0.9577253199        -0.1358292972
    1725        -0.6312469688        -0.2501744909         0.2501628495        -0.6312568853
    1750        -0.4288341840        -0.8635833882         0.8635650890        -0.4288498550
    1750         0.6640582410        -0.1616185464         0.1616244926         0.6640632821
    1775         0.8396376408         0.4675429557        -0.4675252894         0.8396527801
    1775        -0.4516222405         0.5188555828        -0.5188535600        -0.4516204783
    1800        -0.9536409785         0.0896691591        -0.0896800095        -0.9536502869
    1800         0.0695597328        -0.6888040852         0.6887947390         0.0695517308
    1825         0.7328498426        -0.6117731471         0.6117734269         0.7328500984
    1825         0.3429849213         0.6064602519        -0.6064469414         0.3429962881
    1850        -0.2568405595         0.9160791487        -0.9160688309        -0.2568317338
    1850        -0.6340735616        -0.2992582779         0.2992458662        -0.6340841417
    1875        -0.3059008489        -0.8974302690         0.8974130393        -0.3059156033
    1875         0.6949133571        -0.1221031470         0.1221100706         0.6949192397
    1900         0.7576202952         0.5645481776        -0.5645301181         0.7576357695
    1900        -0.5004149614         0.5036322595        -0.5036310748        -0.5004139205
    1925        -0.9408051328        -0.0362178342         0.0362052757        -0.9408159016
    1925         0.1192842208        -0.7043485968         0.7043396398         0.1192765536
    1950         0.7931254324        -0.5010878597         0.5010905572         0.7931277564
    1950         0.3103341032         0.6483223685        -0.6483088400         0.3103456581
    1975        -0.3686387877         0.8590312215        -0.8590231833        -0.3686319126
    1975        -0.6309918840        -0.3532579828         0.3532448016        -0.6310031268
    2000        -0.1819532596        -0.9134445958         0.9134287148        -0.1819668592
    2000         0.7236324979        -0.0750909891         0.0750989755         0.7236392955
    2025         0.6648009455         0.6474191336        -0.6474010300         0.6648164562
    2025        -0.5517048122         0.4809113607        -0.4809111579        -0.5517046163
    2050        -0.9111677031        -0.1564904434         0.1564764756        -0.9111796762
    2050         0.1753818185        -0.7150441143         0.7150356996         0.1753746177
    2075         0.8364175725        -0.3856423678         0.3856473367         0.8364218385
    2075         0.2695821813         0.6897651718        -0.6897515336         0.2695938306
    2100        -0.4691019460         0.7885733456        -0.7885676420        -0.4690970675
    2100        -0.6208936702        -0.4115285962         0.4115146700        -0.6209055540
    2125        -0.0598538258        -0.9120797410         0.9120654445        -0.0598660700
    2125         0.7489178929        -0.0205062867         0.0205154061         0.7489256651
    2150         0.5637977102         0.7149426927        -0.7149248791         0.5638129723
    2150        -0.6044377349         0.4499016745        -0.4499025959        -0.6044385061
    2175        -0.8662198526        -0.2686941690         0.2686791088        -0.8662327590
    2175         0.2374054863        -0.7196314171         0.7196237109         0.2373988950
    2200         0.8625977357        -0.2682911578         0.2682982071         0.8626037798
    2200         0.2204008113         0.7294744006        -0.7294607851         0.2204124411
    2225        -0.5565422626         0.7069918180        -0.7069884482        -0.5565393789
    2225        -0.6027646503        -0.4731443662         0.4731297461        -0.6027771307
    2250         0.0577377368        -0.8942884061         0.8942758815         0.0577270072
    2250         0.7693939872         0.0414382846        -0.0414279827         0.7694027762
    2275         0.4573330449         0.7664324518        -0.7664152376         0.4573477945
    2275        -0.6573334408         0.4100109990        -0.4100131798        -0.6573352948
    2300        -0.8078275443        -0.3707559310         0.3707401021        -0.8078411075
    2300         0.3046073004        -0.7168924771         0.7168856546         0.3046014690
    2325         0.8720576183        -0.1517761401         0.1517850429         0.8720652462
    2325         0.1627372737         0.7660030482        -0.7659896101         0.1627487506
    2350        -0.6297660552         0.6167633699        -0.6167622806        -0.6297651200
    2350        -0.5757482771        -0.5369149723         0.5368997383        -0.5757612847
    2375         0.1684684761        -0.8614512047         0.8614405885         0.1684593769
    2375         0.7836708835         0.1102204211        -0.1102089123         0.7836807092
    2400         0.3481079332         0.8017248061        -0.8017084683         0.3481219343
    2400        -0.7089280452         0.3608991075        -0.3609026698        -0.7089310859
    2425        -0.7381238788        -0.4610484426         0.4610321657        -0.7381378251
    2425         0.3759457858        -0.7057191490         0.7057133889         0.3759408674
    2450         0.8656534686        -0.0386148107         0.0386253134         0.8656624635
    2450         0.0968459519         0.7978340369        -0.7978209506         0.0968571259
    2475        -0.6880871419         0.5204315580        -0.5204326488        -0.6880880690
    2475        -0.5392070034        -0.6014216929         0.6014059543        -0.5392204436
    2500         0.2703697621        -0.8152803507         0.8152717284         0.2703623656
    2500         0.7904164170         0.1850053574        -0.1849926468         0.7904272740
    2525         0.2386853390         0.8211399364        -0.8211247143         0.2386983880
    2525        -0.7576338645         0.3025197256        -0.3025247717        -0.7576381790
    2550        -0.6593907196        -0.5384200297         0.5384036135        -0.6594047858
    2550         0.4501137335        -0.6851816749         0.6851771537         0.4501098789
    2575         0.8446231148         0.0689880491        -0.0689762172         0.8446332457
    2575         0.0233022669         0.8234536664        -0.8234411220         0.0233129751
    2600        -0.7313047775         0.4204886190        -0.4204917499        -0.7313074470
    2600        -0.4927743571        -0.6650720978         0.6650559925        -0.4927881110
    2625         0.3619020306        -0.7577092428         0.7577026512         0.3618963676
    2625         0.7884302533         0.2646637152        -0.2646498401         0.7884421086
    2650         0.1313938963         0.8254136033        -0.8253996954         0.1314058243
    2650        -0.8018119377         0.2351459612        -0.2351525690        -0.8018175916
    2675        -0.5739419906        -0.6021891838         0.6021729173        -0.5739559307
    2675         0.5255856565        -0.6545898526         0.6545867377         0.5255830084
    2700         0.8104858285         0.1691980901        -0.1691852076         0.8104968579
    2700        -0.0570040222         0.8414292416        -0.8414174393        -0.0569939514
    2725        -0.7596510437         0.3192740336        -0.3192790324        -0.7596553089
    2725        -0.4363916490        -0.7261692603         0.7261529524        -0.4364055753
    2750         0.4419650371        -0.6907800334         0.6907754645         0.4419611008
    2750         0.7767125959         0.3478098833        -0.3477949145         0.7767253878
    2775         0.0282595365         0.8156091086        -0.8155966711         0.0282702106
    2775        -0.8398508491         0.1593753779        -0.1593835957        -0.8398578827
    2800        -0.4840200261        -0.6521077602         0.6520919072        -0.4840336153
    2800         0.6006814156        -0.6135402004         0.6135386440         0.6006801035
    2825         0.7649366726         0.2605759193        -0.2605622645         0.7649483636
    2825        -0.1428967223         0.8504833498        -0.8504724943        -0.1428874639
    2850        -0.7737161706         0.2188980540        -0.2189047246        -0.7737218645
    2850        -0.3703248458        -0.7829893648         0.7829730412        -0.3703387841
    2875         0.5098764868        -0.6165405509         0.6165379574         0.5098742369
    2875         0.7545204623         0.4328580673        -0.4328421088         0.7545341008
    2900        -0.0690314555         0.7930204915        -0.7930096396        -0.0690221335
    2900        -0.8702443475         0.0761134383        -0.0761232818        -0.8702527728
    2925        -0.3917136552        -0.6883003346         0.6882851301        -0.3917266936
    2925         0.6736402961        -0.5619440886         0.5619442219         0.6736404314
    2950         0.7097465413         0.3420702479        -0.3420560918         0.7097586632
    2950        -0.2329600887         0.8495575056        -0.8495477996        -0.2329518157
    2975        -0.7743621603         0.1211944842        -0.1212026143        -0.7743691023
    2975        -0.2951596830        -0.8338603506         0.8338442158        -0.2951734581
    3000         0.5653255295        -0.5369595588         0.5369588598         0.5653248975
    3000         0.7214060398         0.5180907596        -0.5180739470         0.7214204079
    3025        -0.1591387506         0.7590778772        -0.7590686874        -0.1591308462
    3025        -0.8916603518        -0.0134630908         0.0134516406        -0.8916701516
    3050        -0.2989030208        -0.7111892903         0.7111749386        -0.2989153340
    3050         0.7426984095        -0.5000343232         0.5000362514         0.7427000812
    3075         0.6466770493         0.4129851014        -0.4129707027         0.6466893818
    3075        -0.3255999452         0.8378593117        -0.8378509492        -0.3255928230
    3100        -0.7626352095         0.0277029002        -0.0277122679        -0.7626432111
    3100        -0.2117759973        -0.8772341536         0.8772184243        -0.2117894239
    3125         0.6083098227        -0.4538659517         0.4538670390         0.6083107171
    3125         0.6772340856         0.6017328057        -0.6017153030         0.6772490425
    3150        -0.2410480350         0.7152641765        -0.7152566900        -0.2410415839
    3150        -0.9029952231        -0.1079585539         0.1079455511        -0.9030063501
    3175        -0.2072322260        -0.7214156148         0.7214022894        -0.2072436659
    3175         0.8061620334        -0.4283505834         0.4283543823         0.8061653052
    3200         0.5774163609         0.4729288774        -0.4729144788         0.5774286975
    3200        -0.4191125625         0.8148896455        -0.8148828067        -0.4191067444
    3225        -0.7396860657        -0.0603230455         0.0603126658        -0.7396949352
    3225        -0.1213049692        -0.9117462274         0.9117311261        -0.1213178570
    3250         0.6390655407        -0.3689138196         0.3689165635         0.6390678518
    3250         0.6221782278         0.6820237924        -0.6820057878         0.6221936122
    3275        -0.3140316595         0.6630496185        -0.6630438452        -0.3140266710
    3275        -0.9034094122        -0.2058205469         0.2058060793        -0.9034217904
    3300        -0.1181074589        -0.7197643732         0.7197522178        -0.1181179026
    3300         0.8624704386        -0.3477068698         0.3477125830         0.8624753467
    3325         0.5035386489         0.5217539639        -0.5217397899         0.5035507982
    3325        -0.5117541934         0.7804492103        -0.7804440559        -0.5117498162
    3350        -0.7067050879        -0.1418871161         0.1418759493        -0.7067146341
    3350        -0.0250749504        -0.9362581058         0.9362438555        -0.0250871093
    3375         0.6579990434        -0.2835719873         0.2835762414         0.6580026474
    3375         0.5566987835         0.7572822335        -0.7572639345         0.5567144178
    3400        -0.3775978799         0.6038474852        -0.6038434076        -0.3775943401
    3400        -0.8923433262        -0.3054049040         0.3053890915        -0.8923568526
    3425        -0.0327156667        -0.7071018332         0.7070909630        -0.0327250151
    3425         0.9102436637        -0.2591461866         0.2591538242         0.9102502161
    3450         0.4264867054         0.5594953073        -0.5594815632         0.4264984921
    3450        -0.6018047239         0.7346265221        -0.7346231898        -0.6018019043
    3475        -0.6648759878        -0.2162090284         0.2161972958        -0.6648860225
    3475         0.0754475203        -0.9498813804         0.9498681984         0.0754362757
    3500         0.6656273025        -0.1991340562         0.1991396618         0.6656320650
    3500         0.4815068341         0.8259567633        -0.8259383918         0.4815225288
    3525        -0.4314366823         0.5389914401        -0.5389890171        -0.4314345573
    3525        -0.8695149413        -0.4050370356         0.4050200268        -0.8695294884
    3550         0.0479426797        -0.6843287490         0.6843192534         0.0479345037
    3550         0.9483131728        -0.1638887295         0.1638982687         0.9483213492
    3575         0.3475746761         0.5863150660        -0.5863019377         0.3475859411
    3575        -0.6876204553         0.6777715574        -0.6777701584        -0.6876192877
    3600        -0.6153494649        -0.2826775722         0.2826654894        -0.6153598046
    3600         0.1787151296        -0.9519840780         0.9519721715         0.1787049759
    3625         0.6625320480        -0.1167433065         0.1167500953         0.6625378263
    3625         0.3975204446         0.8866618742        -0.8866436608         0.3975360025
    3650        -0.4753692881         0.4697323563        -0.4697315257        -0.4753685262
    3650        -0.8349028452        -0.5030645045         0.5030464728        -0.8349182647
    3675         0.1230137414        -0.6523517873         0.6523437307         0.1230067941
    3675         0.9757358562        -0.0632797841         0.0632911698         0.9757456092
    3700         0.2680061239         0.6024586886        -0.6024463429         0.2680167244
    3700        -0.7676732082         0.6104605138        -0.6104611313        -0.7676737632
    3725        -0.5592355538        -0.3408052757         0.3407930510        -0.5592460208
    3725         0.2831504590        -0.9421825714         0.9421721331         0.2831415604
    3750         0.6493303183        -0.0374260380         0.0374338345         0.6493369637
    3750         0.3058189823         0.9381981617        -0.9381803413         0.3058342030
    3775        -0.5093069588         0.3972507146        -0.3972513959        -0.5093074926
    3775        -0.7887196907        -0.5978977420         0.5978788821        -0.7887358162
    3800         0.1917501359        -0.6120727883         0.6120662126         0.1917444542
    3800         0.9917939564         0.0412575071        -0.0412443605         0.9918052125
    3825         0.1889016455         0.6082257248        -0.6082143097         0.1889114543
