       0         1.0682022718         0.4604339227        -0.4604339227         1.0682022718
       0         0.3118453887        -0.1667922295         0.1667922295         0.3118453887
      25        -1.0663564258        -0.4679089530         0.4679086556        -1.0663563542
      25        -0.3111636930         0.1588873786        -0.1588876936        -0.3111636681
      50         1.0644293972         0.4753742076        -0.4753736127         1.0644292540
      50         0.3103830070        -0.1509796357         0.1509802663         0.3103829576
      75        -1.0624209536        -0.4828292236         0.4828283311        -1.0624207386
      75        -0.3095030632         0.1430690167        -0.1430699637        -0.3095029898
     100         1.0603308545         0.4902735336        -0.4902723433         1.0603305678
     100         0.3085234622        -0.1351556359         0.1351568999         0.3085233652
     125        -1.0581588542        -0.4977066609         0.4977051728        -1.0581584956
     125        -0.3074436773         0.1272397143        -0.1272412960        -0.3074435573
     150         1.0559047033         0.5051281148        -0.5051263288         1.0559042728
     150         0.3062630605        -0.1193215887         0.1193234888         0.3062629180
     175        -1.0535681522        -0.5125373861         0.5125353022        -1.0535676497
     175        -0.3049808496         0.1114017196        -0.1114039387        -0.3049806852
     200         1.0511489539         0.5199339427        -0.5199315609         1.0511483793
     200         0.3035961759        -0.1034806979         0.1034832367         0.3035959902
     225        -1.0486468664        -0.5273172255         0.5273145458        -1.0486462197
     225        -0.3021080731         0.0955592523        -0.0955621113        -0.3021078668
     250         1.0460616566         0.5346866439        -0.5346836664         1.0460609377
     250         0.3005154872        -0.0876382543         0.0876414341         0.3005152610
     275        -1.0433931034        -0.5420415724         0.5420382970        -1.0433923121
     275        -0.2988172867         0.0797187236        -0.0797222248        -0.2988170412
     300         1.0406410008         0.5493813466        -0.5493777736         1.0406401371
     300         0.2970122739        -0.0718018325         0.0718056555         0.2970120098
     325        -1.0378051618        -0.5567052603         0.5567013896        -1.0378042257
     325        -0.2950991971         0.0638889086        -0.0638930538        -0.2950989152
     350         1.0348854219         0.5640125620        -0.5640083939         1.0348844132
     350         0.2930767632        -0.0559814376         0.0559859054         0.2930764642
     375        -1.0318816426        -0.5713024525         0.5712979871        -1.0318805612
     375        -0.2909436508         0.0480810644        -0.0480858551        -0.2909433354
     400         1.0287937148         0.5785740824        -0.5785693199         1.0287925607
     400         0.2886985239        -0.0401895940         0.0401947077         0.2886981929
     425        -1.0256215629        -0.5858265503         0.5858214910        -1.0256203361
     425        -0.2863400464         0.0323089902        -0.0323144272        -0.2863397005
     450         1.0223651481         0.5930589008        -0.5930535451         1.0223638484
     450         0.2838668959        -0.0244413747         0.0244471350         0.2838665360
     475        -1.0190244717        -0.6002701239         0.6002644721        -1.0190230990
     475        -0.2812777790         0.0165890240        -0.0165951075        -0.2812774059
     500         1.0155995788         0.6074591537        -0.6074532061         1.0155981331
     500         0.2785714459        -0.0087543658         0.0087607722         0.2785710604
     525        -1.0120905615        -0.6146248682         0.6146186251        -1.0120890427
     525        -0.2757467053         0.0009399739        -0.0009467032        -0.2757463081
     550         1.0084975619         0.6217660892        -0.6217595513         1.0084959700
     550         0.2728024390         0.0068514369        -0.0068443853         0.2728020309
     575        -1.0048207753        -0.6288815831         0.6288747509        -1.0048191101
     575        -0.2697376169        -0.0146170186         0.0146096451        -0.2697371987
     600         1.0010604526         0.6359700618        -0.6359629358         1.0010587142
     600         0.2665513111         0.0223537974        -0.0223461027         0.2665508836
     625        -0.9972169034        -0.6430301834         0.6430227644        -0.9972150917
     625        -0.2632427100        -0.0300586829         0.0300506676        -0.2632422740
     650         0.9932904976         0.6500605548        -0.6500528434         0.9932886126
     650         0.2598111319         0.0377284777        -0.0377201429         0.2598106880
     675        -0.9892816683        -0.6570597333         0.6570517303        -0.9892797100
     675        -0.2562560375        -0.0453598887         0.0453512353        -0.2562555866
     700         0.9851909128         0.6640262295        -0.6640179356         0.9851888811
     700         0.2525770428         0.0529495386        -0.0529405679         0.2525765855
     725        -0.9810187943        -0.6709585097         0.6709499259        -0.9810166893
     725        -0.2487739298        -0.0604939785         0.0604846919        -0.2487734669
     750         0.9767659433         0.6778550000        -0.6778461273         0.9767637650
     750         0.2448466576         0.0679897013        -0.0679801001         0.2448461897
     775        -0.9724330581        -0.6847140892         0.6847049285        -0.9724308065
     775        -0.2407953717        -0.0754331555         0.0754232414        -0.2407948994
     800         0.9680209052         0.6915341332        -0.6915246856         0.9680185804
     800         0.2366204124         0.0828207601        -0.0828105349         0.2366199363
     825        -0.9635303197        -0.6983134589         0.6983037257        -0.9635279218
     825        -0.2323223224        -0.0901489193         0.0901383850        -0.2323218432
     850         0.9589622049         0.7050503693        -0.7050403516         0.9589597340
     850         0.2279018531         0.0974140386        -0.0974031973         0.2279013713
     875        -0.9543175315        -0.7117431475         0.7117328467        -0.9543149875
     875        -0.2233599690        -0.1046125401         0.1046013941        -0.2233594850
     900         0.9495973366         0.7183900623        -0.7183794797         0.9495947198
     900         0.2186978516         0.1117408788        -0.1117294305         0.2186973661
     925        -0.9448027226        -0.7249893729         0.7249785101        -0.9448000330
     925        -0.2139169020        -0.1187955586         0.1187838105        -0.2139164154
     950         0.9399348550         0.7315393344        -0.7315281929         0.9399320928
     950         0.2090187411         0.1257731485        -0.1257611033         0.2090182537
     975        -0.9349949605        -0.7380382032         0.7380267845        -0.9349921260
     975        -0.2040052095        -0.1326702983         0.1326579589        -0.2040047218
    1000         0.9299843247         0.7444842421        -0.7444725480         0.9299814179
    1000         0.1988783655         0.1394837547        -0.1394711241         0.1988778777
    1025        -0.9249042886        -0.7508757263         0.7508637584        -0.9249013097
    1025        -0.1936404818        -0.1462103760         0.1461974574        -0.1936399942
    1050         0.9197562460         0.7572109482        -0.7571987085         0.9197531954
    1050         0.1882940409         0.1528471476        -0.1528339442         0.1882935538
    1075        -0.9145416398        -0.7634882236         0.7634757139        -0.9145385176
    1075        -0.1828417289        -0.1593911956         0.1593777108        -0.1828412425
    1100         0.9092619581         0.7697058961        -0.7696931184         0.9092587646
    1100         0.1772864285         0.1658398004        -0.1658260377         0.1772859429
    1125        -0.9039187301        -0.7758623434         0.7758492998        -0.9039154656
    1125        -0.1716312100        -0.1721904096         0.1721763727        -0.1716307253
    1150         0.8985135219         0.7819559814        -0.7819426739         0.8985101866
    1150         0.1658793221         0.1784406493        -0.1784263419         0.1658788384
    1175        -0.8930479316        -0.7879852698         0.7879717006        -0.8930445260
    1175        -0.1600341808        -0.1845883352         0.1845737610        -0.1600336979
    1200         0.8875235849         0.7939487162        -0.7939348876         0.8875201092
