  7.501068299889737E-004  5.580158422649655E-005
  1.500213659977947E-003  1.074684541222553E-004
  2.250320489966921E-003  1.518277336944125E-004
  3.000427319955895E-003  1.871957293661016E-004
  3.750534149944868E-003  2.133430618193092E-004
  4.500640979933842E-003  2.310847229780943E-004
  5.250747809922815E-003  2.417776237653352E-004
  6.000854639911789E-003  2.469166667078945E-004
  6.750961469900763E-003  2.478887105224594E-004
  7.501068299889737E-003  2.458616286751941E-004
  8.251175129878710E-003  2.417603481888542E-004
  9.001281959867683E-003  2.362875821536677E-004
  9.751388789856657E-003  2.299615497878081E-004
  1.050149561984563E-002  2.231557324633603E-004
  1.125160244983460E-002  2.161340507729848E-004
  1.200170927982358E-002  2.090794320991766E-004
  1.275181610981255E-002  2.021159035507077E-004
  1.350192293980153E-002  1.953251740343052E-004
  1.425202976979050E-002  1.887588457329616E-004
  1.500213659977947E-002  1.824472963970793E-004
  1.575224342976845E-002  1.764060869190684E-004
  1.650235025975742E-002  1.706405570253737E-004
  1.725245708974639E-002  1.651491068370846E-004
  1.800256391973537E-002  1.599255308217067E-004
  1.875267074972434E-002  1.549606708182715E-004
  1.950277757971331E-002  1.502435807913137E-004
  2.025288440970229E-002  1.457623419302982E-004
  2.100299123969126E-002  1.415046276296901E-004
  2.175309806968024E-002  1.374580897714688E-004
  2.250320489966921E-002  1.336106175631028E-004
  2.325331172965818E-002  1.299505057285422E-004
  2.400341855964716E-002  1.264665584870856E-004
  2.475352538963613E-002  1.231481483192359E-004
  2.550363221962510E-002  1.199852431757709E-004
  2.625373904961408E-002  1.169684119410922E-004
  2.700384587960305E-002  1.140888151901947E-004
  2.775395270959203E-002  1.113381862777243E-004
  2.850405953958100E-002  1.087088063514642E-004
  2.925416636956997E-002  1.061934758365919E-004
  3.000427319955895E-002  1.037854841802977E-004
  3.075438002954792E-002  1.014785790991221E-004
  3.150448685953689E-002  9.926693617619898E-005
  3.225459368952587E-002  9.714512937093125E-005
  3.300470051951484E-002  9.510810279939955E-005
  3.375480734950381E-002  9.315114399812458E-005
  3.450491417949279E-002  9.126985878077273E-005
  3.525502100948176E-002  8.946014772538919E-005
  3.600512783947073E-002  8.771818428027985E-005
  3.675523466945971E-002  8.604039444353496E-005
  3.750534149944868E-002  8.442343794984509E-005
  3.825544832943766E-002  8.286419088537229E-005
  3.900555515942663E-002  8.135972964456451E-005
  3.975566198941560E-002  7.990731614015583E-005
  4.050576881940458E-002  7.850438417787108E-005
  4.125587564939355E-002  7.714852690960255E-005
  4.200598247938252E-002  7.583748528236029E-005
  4.275608930937150E-002  7.456913740461507E-005
  4.350619613936047E-002  7.334148875640541E-005
  4.425630296934945E-002  7.215266317450893E-005
  4.500640979933842E-002  7.100089454891613E-005
  4.575651662932739E-002  6.988451917166700E-005
  4.650662345931637E-002  6.880196868374337E-005
  4.725673028930534E-002  6.775176357010345E-005
  4.800683711929431E-002  6.673250715707133E-005
  4.875694394928329E-002  6.574288007014342E-005
  4.950705077927226E-002  6.478163511384139E-005
  5.025715760926124E-002  6.384759253853691E-005
  5.100726443925021E-002  6.293963566220278E-005
  5.175737126923918E-002  6.205670681782626E-005
  5.250747809922816E-002  6.119780359976479E-005
  5.325758492921713E-002  6.036197538465030E-005
  5.400769175920610E-002  5.954832010457045E-005
  5.475779858919508E-002  5.875598125219039E-005
  5.550790541918405E-002  5.798414509924086E-005
  5.625801224917303E-002  5.723203811140407E-005
  5.700811907916200E-002  5.649892454408889E-005
  5.775822590915097E-002  5.578410420491675E-005
  5.850833273913995E-002  5.508691036994875E-005
  5.925843956912892E-002  5.440670784178550E-005
  6.000854639911789E-002  5.374289113867232E-005
  6.075865322910687E-002  5.309488280465483E-005
  6.150876005909584E-002  5.246213183165933E-005
  6.225886688908482E-002  5.184411218512885E-005
  6.300897371907378E-002  5.124032142553456E-005
  6.375908054906276E-002  5.065027941871004E-005
  6.450918737905173E-002  5.007352712852835E-005
  6.525929420904071E-002  4.950962548596434E-005
  6.600940103902968E-002  4.895815432906188E-005
  6.675950786901866E-002  4.841871140876008E-005
  6.750961469900763E-002  4.789091145593208E-005
  6.825972152899661E-002  4.737438530535232E-005
  6.900982835898557E-002  4.686877907264217E-005
  6.975993518897455E-002  4.637375338054798E-005
  7.051004201896352E-002  4.588898263118469E-005
  7.126014884895250E-002  4.541415432113414E-005
  7.201025567894147E-002  4.494896839652164E-005
  7.276036250893045E-002  4.449313664540923E-005
  7.351046933891942E-002  4.404638212504250E-005
  7.426057616890840E-002  4.360843862166824E-005
  7.501068299889736E-002  4.317905014080798E-005
